Retailer,Retailer ID,Invoice Date,Region,State,Product,Price per Unit,Units Sold,Operating Margin,Sales Method,Total Sales,Operating Profit
Foot Locker,1185732,2021-05-13,Midwest,South Dakota,Women's Athletic Footwear,43.0,26,0.44999999999999996,Online,1118.0,503.09999999999997
Foot Locker,1185732,2021-05-13,Midwest,South Dakota,Men's Apparel,51.0,38,0.5,Online,1938.0,969.0
Foot Locker,1185732,2021-05-13,Midwest,South Dakota,Women's Apparel,58.0,68,0.51,Online,3944.0,2011.44
Foot Locker,1185732,2021-06-12,Midwest,South Dakota,Men's Street Footwear,41.0,135,0.45999999999999996,Online,5535.0,2546.1
Foot Locker,1185732,2021-06-12,Midwest,South Dakota,Men's Athletic Footwear,39.0,70,0.4,Online,2730.0,1092.0
Foot Locker,1185732,2021-06-12,Midwest,South Dakota,Women's Street Footwear,32.0,54,0.43,Online,1728.0,743.04
Foot Locker,1185732,2021-06-12,Midwest,South Dakota,Women's Athletic Footwear,32.0,49,0.44999999999999996,Online,1568.0,705.5999999999999
Foot Locker,1185732,2021-06-12,Midwest,South Dakota,Men's Apparel,41.0,51,0.44999999999999996,Online,2091.0,940.9499999999999
Foot Locker,1185732,2021-06-12,Midwest,South Dakota,Women's Apparel,50.0,94,0.53,Online,4700.0,2491.0
Foot Locker,1185732,2021-07-11,Midwest,South Dakota,Men's Street Footwear,47.0,154,0.45999999999999996,Online,7238.0,3329.4799999999996
Foot Locker,1185732,2021-07-11,Midwest,South Dakota,Men's Athletic Footwear,44.0,81,0.44999999999999996,Online,3564.0,1603.8
Foot Locker,1185732,2021-07-11,Midwest,South Dakota,Women's Street Footwear,37.0,61,0.42,Online,2257.0,947.9399999999999
Foot Locker,1185732,2021-07-11,Midwest,South Dakota,Women's Athletic Footwear,38.0,44,0.43,Online,1672.0,718.96
Foot Locker,1185732,2021-07-11,Midwest,South Dakota,Men's Apparel,49.0,52,0.45999999999999996,Online,2548.0,1172.08
Foot Locker,1185732,2021-07-11,Midwest,South Dakota,Women's Apparel,53.0,94,0.53,Online,4982.0,2640.46
Foot Locker,1185732,2021-08-12,Midwest,South Dakota,Men's Street Footwear,49.0,131,0.48,Online,6419.0,3081.12
Foot Locker,1185732,2021-08-12,Midwest,South Dakota,Men's Athletic Footwear,42.0,78,0.44999999999999996,Online,3276.0,1474.1999999999998
Foot Locker,1185732,2021-08-12,Midwest,South Dakota,Women's Street Footwear,36.0,65,0.4,Online,2340.0,936.0
Foot Locker,1185732,2021-08-12,Midwest,South Dakota,Women's Athletic Footwear,38.0,58,0.43,Online,2204.0,947.72
Foot Locker,1185732,2021-08-12,Midwest,South Dakota,Men's Apparel,47.0,46,0.45999999999999996,Online,2162.0,994.5199999999999
Foot Locker,1185732,2021-08-12,Midwest,South Dakota,Women's Apparel,53.0,88,0.5,Online,4664.0,2332.0
Foot Locker,1185732,2021-09-13,Midwest,South Dakota,Men's Street Footwear,42.0,138,0.44999999999999996,Online,5796.0,2608.2
Foot Locker,1185732,2021-09-13,Midwest,South Dakota,Men's Athletic Footwear,39.0,80,0.4,Online,3120.0,1248.0
Foot Locker,1185732,2021-09-13,Midwest,South Dakota,Women's Street Footwear,32.0,53,0.4,Online,1696.0,678.4000000000001
Foot Locker,1185732,2021-09-13,Midwest,South Dakota,Women's Athletic Footwear,34.0,39,0.4,Online,1326.0,530.4
Foot Locker,1185732,2021-09-13,Midwest,South Dakota,Men's Apparel,41.0,42,0.5,Online,1722.0,861.0
Foot Locker,1185732,2021-09-13,Midwest,South Dakota,Women's Apparel,46.0,65,0.5,Online,2990.0,1495.0
Foot Locker,1185732,2021-10-12,Midwest,South Dakota,Men's Street Footwear,54.0,104,0.45999999999999996,Online,5616.0,2583.3599999999997
Foot Locker,1185732,2021-10-12,Midwest,South Dakota,Men's Athletic Footwear,41.0,75,0.42,Online,3075.0,1291.5
Foot Locker,1185732,2021-10-12,Midwest,South Dakota,Women's Street Footwear,43.0,42,0.4,Online,1806.0,722.4000000000001
Foot Locker,1185732,2021-10-12,Midwest,South Dakota,Women's Athletic Footwear,43.0,36,0.44999999999999996,Online,1548.0,696.5999999999999
Foot Locker,1185732,2021-10-12,Midwest,South Dakota,Men's Apparel,54.0,38,0.47,Online,2052.0,964.4399999999999
Sports Direct,1185732,2021-10-12,Midwest,South Dakota,Women's Apparel,55.0,70,0.55,Online,3850.0,2117.5
Sports Direct,1185732,2021-11-12,Midwest,South Dakota,Men's Street Footwear,53.0,104,0.49,Online,5512.0,2700.88
Sports Direct,1185732,2021-11-12,Midwest,South Dakota,Men's Athletic Footwear,41.0,63,0.41,Online,2583.0,1059.03
Sports Direct,1185732,2021-11-12,Midwest,South Dakota,Women's Street Footwear,43.0,57,0.44,Online,2451.0,1078.44
Sports Direct,1185732,2021-11-12,Midwest,South Dakota,Women's Athletic Footwear,43.0,44,0.44,Online,1892.0,832.48
Sports Direct,1185732,2021-11-12,Midwest,South Dakota,Men's Apparel,59.0,45,0.45999999999999996,Online,2655.0,1221.3
Sports Direct,1185732,2021-11-12,Midwest,South Dakota,Women's Apparel,61.0,65,0.5,Online,3965.0,1982.5
Sports Direct,1185732,2021-12-11,Midwest,South Dakota,Men's Street Footwear,58.0,140,0.45999999999999996,Online,8120.0,3735.2
Sports Direct,1185732,2021-12-11,Midwest,South Dakota,Men's Athletic Footwear,45.0,75,0.43,Online,3375.0,1451.25
Sports Direct,1185732,2021-12-11,Midwest,South Dakota,Women's Street Footwear,45.0,73,0.42,Online,3285.0,1379.7
Sports Direct,1185732,2021-12-11,Midwest,South Dakota,Women's Athletic Footwear,45.0,50,0.44999999999999996,Online,2250.0,1012.4999999999999
Sports Direct,1185732,2021-12-11,Midwest,South Dakota,Men's Apparel,56.0,50,0.44999999999999996,Online,2800.0,1259.9999999999998
Sports Direct,1185732,2021-12-11,Midwest,South Dakota,Women's Apparel,64.0,75,0.52,Online,4800.0,2496.0
Sports Direct,1185732,2021-01-09,Midwest,South Dakota,Men's Street Footwear,33.0,128,0.44999999999999996,Online,4224.0,1900.7999999999997
Sports Direct,1185732,2021-01-09,Midwest,South Dakota,Men's Athletic Footwear,32.0,74,0.44,Online,2368.0,1041.92
Sports Direct,1185732,2021-01-09,Midwest,South Dakota,Women's Street Footwear,25.0,74,0.4,Online,1850.0,740.0
Sports Direct,1185732,2021-01-09,Midwest,South Dakota,Women's Athletic Footwear,28.0,33,0.44999999999999996,Online,924.0,415.79999999999995
Sports Direct,1185732,2021-01-09,Midwest,South Dakota,Men's Apparel,43.0,49,0.49,Online,2107.0,1032.43
Sports Direct,1185732,2021-01-09,Midwest,South Dakota,Women's Apparel,33.0,72,0.51,Online,2376.0,1211.76
Sports Direct,1185732,2021-02-09,Midwest,South Dakota,Men's Street Footwear,34.0,152,0.44999999999999996,Online,5168.0,2325.6
Sports Direct,1185732,2021-02-09,Midwest,South Dakota,Men's Athletic Footwear,34.0,51,0.43,Online,1734.0,745.62
Sports Direct,1185732,2021-02-09,Midwest,South Dakota,Women's Street Footwear,24.0,68,0.42,Online,1632.0,685.4399999999999
Sports Direct,1185732,2021-02-09,Midwest,North Dakota,Women's Athletic Footwear,29.0,30,0.44999999999999996,Online,870.0,391.49999999999994
Sports Direct,1185732,2021-02-09,Midwest,North Dakota,Men's Apparel,42.0,51,0.49,Online,2142.0,1049.58
Sports Direct,1185732,2021-02-09,Midwest,North Dakota,Women's Apparel,23.0,69,0.51,Online,1587.0,809.37
Sports Direct,1185732,2021-03-08,Midwest,North Dakota,Men's Street Footwear,29.0,134,0.47,Online,3886.0,1826.4199999999998
Sports Direct,1185732,2021-03-08,Midwest,North Dakota,Men's Athletic Footwear,27.0,58,0.42,Online,1566.0,657.72
Sports Direct,1185732,2021-03-08,Midwest,North Dakota,Women's Street Footwear,19.0,56,0.42,Online,1064.0,446.88
Sports Direct,1185732,2021-03-08,Midwest,North Dakota,Women's Athletic Footwear,25.0,22,0.42,Online,550.0,231.0
Sports Direct,1185732,2021-03-08,Midwest,North Dakota,Men's Apparel,36.0,36,0.5,Online,1296.0,648.0
Sports Direct,1185732,2021-03-08,Midwest,North Dakota,Women's Apparel,28.0,63,0.52,Online,1764.0,917.2800000000001
Sports Direct,1185732,2021-04-09,Midwest,North Dakota,Men's Street Footwear,28.0,113,0.49,Online,3164.0,1550.36
Sports Direct,1185732,2021-04-09,Midwest,North Dakota,Men's Athletic Footwear,28.0,44,0.43,Online,1232.0,529.76
Sports Direct,1185732,2021-04-09,Midwest,North Dakota,Women's Street Footwear,19.0,41,0.42,Online,779.0,327.18
Sports Direct,1185732,2021-04-09,Midwest,North Dakota,Women's Athletic Footwear,24.0,22,0.43,Online,528.0,227.04
Sports Direct,1185732,2021-04-09,Midwest,North Dakota,Men's Apparel,58.0,30,0.48,Online,1740.0,835.1999999999999
Sports Direct,1185732,2021-04-09,Midwest,North Dakota,Women's Apparel,49.0,68,0.53,Online,3332.0,1765.96
Sports Direct,1185732,2021-05-10,Midwest,North Dakota,Men's Street Footwear,55.0,129,0.48,Online,7095.0,3405.6
Sports Direct,1185732,2021-05-10,Midwest,North Dakota,Men's Athletic Footwear,41.0,54,0.44,Online,2214.0,974.16
Sports Direct,1185732,2021-05-10,Midwest,North Dakota,Women's Street Footwear,37.0,51,0.43,Online,1887.0,811.41
Sports Direct,1185732,2021-05-10,Midwest,North Dakota,Women's Athletic Footwear,36.0,26,0.44,Online,936.0,411.84
Sports Direct,1185732,2021-05-10,Midwest,North Dakota,Men's Apparel,46.0,31,0.48,Online,1426.0,684.48
Sports Direct,1185732,2021-05-10,Midwest,North Dakota,Women's Apparel,52.0,75,0.51,Online,3900.0,1989.0
Sports Direct,1185732,2021-06-09,Midwest,North Dakota,Men's Street Footwear,36.0,125,0.44999999999999996,Online,4500.0,2024.9999999999998
Sports Direct,1185732,2021-06-09,Midwest,North Dakota,Men's Athletic Footwear,32.0,65,0.43,Online,2080.0,894.4
Sports Direct,1185732,2021-06-09,Midwest,North Dakota,Women's Street Footwear,27.0,60,0.4,Online,1620.0,648.0
Sports Direct,1185732,2021-06-09,Midwest,North Dakota,Women's Athletic Footwear,29.0,51,0.42,Online,1479.0,621.18
Sports Direct,1185732,2021-06-09,Midwest,North Dakota,Men's Apparel,38.0,47,0.45999999999999996,Online,1786.0,821.56
Sports Direct,1185732,2021-06-09,Midwest,North Dakota,Women's Apparel,51.0,91,0.54,Online,4641.0,2506.1400000000003
Sports Direct,1185732,2021-07-08,Midwest,North Dakota,Men's Street Footwear,48.0,160,0.49,Online,7680.0,3763.2
Sports Direct,1185732,2021-07-08,Midwest,North Dakota,Men's Athletic Footwear,44.0,84,0.43,Online,3696.0,1589.28
Sports Direct,1185732,2021-07-08,Midwest,North Dakota,Women's Street Footwear,37.0,59,0.4,Online,2183.0,873.2
Sports Direct,1185732,2021-07-08,Midwest,North Dakota,Women's Athletic Footwear,38.0,53,0.43,Online,2014.0,866.02
Sports Direct,1185732,2021-07-08,Midwest,North Dakota,Men's Apparel,49.0,60,0.45999999999999996,Online,2940.0,1352.3999999999999
Sports Direct,1185732,2021-07-08,Midwest,North Dakota,Women's Apparel,54.0,98,0.54,Online,5292.0,2857.6800000000003
Sports Direct,1185732,2021-08-09,Midwest,North Dakota,Men's Street Footwear,46.0,147,0.49,Online,6762.0,3313.38
Sports Direct,1185732,2021-08-09,Midwest,North Dakota,Men's Athletic Footwear,42.0,90,0.4,Online,3780.0,1512.0
Sports Direct,1185732,2021-08-09,Midwest,North Dakota,Women's Street Footwear,37.0,63,0.41,Online,2331.0,955.7099999999999
Sports Direct,1185732,2021-08-09,Midwest,North Dakota,Women's Athletic Footwear,38.0,52,0.41,Online,1976.0,810.16
Sports Direct,1185732,2021-08-09,Midwest,North Dakota,Men's Apparel,46.0,44,0.45999999999999996,Online,2024.0,931.04
Sports Direct,1185732,2021-08-09,Midwest,North Dakota,Women's Apparel,54.0,95,0.53,Online,5130.0,2718.9
Sports Direct,1185732,2021-09-10,Midwest,North Dakota,Men's Street Footwear,36.0,133,0.5,Online,4788.0,2394.0
Sports Direct,1185732,2021-09-10,Midwest,North Dakota,Men's Athletic Footwear,34.0,72,0.43,Online,2448.0,1052.6399999999999
Sports Direct,1185732,2021-09-10,Midwest,North Dakota,Women's Street Footwear,27.0,51,0.44,Online,1377.0,605.88
Sports Direct,1185732,2021-09-10,Midwest,North Dakota,Women's Athletic Footwear,28.0,44,0.41,Online,1232.0,505.11999999999995
Sports Direct,1185732,2021-09-10,Midwest,North Dakota,Men's Apparel,36.0,42,0.49,Online,1512.0,740.88
Sports Direct,1185732,2021-09-10,Midwest,North Dakota,Women's Apparel,44.0,63,0.55,Online,2772.0,1524.6000000000001
Sports Direct,1185732,2021-10-09,Midwest,North Dakota,Men's Street Footwear,49.0,116,0.47,Online,5684.0,2671.48
Sports Direct,1185732,2021-10-09,Midwest,North Dakota,Men's Athletic Footwear,36.0,73,0.41,Online,2628.0,1077.48
Sports Direct,1185732,2021-10-09,Midwest,North Dakota,Women's Street Footwear,39.0,39,0.44,Online,1521.0,669.24
Sports Direct,1185732,2021-10-09,Midwest,North Dakota,Women's Athletic Footwear,38.0,33,0.4,Online,1254.0,501.6
Sports Direct,1185732,2021-10-09,Midwest,North Dakota,Men's Apparel,45.0,34,0.47,Online,1530.0,719.0999999999999
Foot Locker,1185732,2021-10-09,Midwest,North Dakota,Women's Apparel,53.0,73,0.53,Online,3869.0,2050.57
Foot Locker,1185732,2021-11-09,Midwest,North Dakota,Men's Street Footwear,49.0,120,0.5,Online,5880.0,2940.0
Foot Locker,1185732,2021-11-09,Midwest,North Dakota,Men's Athletic Footwear,36.0,73,0.44999999999999996,Online,2628.0,1182.6
Foot Locker,1185732,2021-11-09,Midwest,North Dakota,Women's Street Footwear,39.0,53,0.44,Online,2067.0,909.48
Foot Locker,1185732,2021-11-09,Midwest,North Dakota,Women's Athletic Footwear,39.0,47,0.43,Online,1833.0,788.1899999999999
Foot Locker,1185732,2021-11-09,Midwest,North Dakota,Men's Apparel,55.0,44,0.44999999999999996,Online,2420.0,1089.0
Foot Locker,1185732,2021-11-09,Midwest,North Dakota,Women's Apparel,60.0,65,0.51,Online,3900.0,1989.0
Foot Locker,1185732,2021-12-08,Midwest,North Dakota,Men's Street Footwear,55.0,150,0.45999999999999996,Online,8250.0,3794.9999999999995
Foot Locker,1185732,2021-12-08,Midwest,North Dakota,Men's Athletic Footwear,46.0,75,0.44999999999999996,Online,3450.0,1552.4999999999998
Foot Locker,1185732,2021-12-08,Midwest,North Dakota,Women's Street Footwear,48.0,73,0.44999999999999996,Online,3504.0,1576.8
Foot Locker,1185732,2021-12-08,Midwest,North Dakota,Women's Athletic Footwear,47.0,54,0.41,Online,2538.0,1040.58
Foot Locker,1185732,2021-12-08,Midwest,North Dakota,Men's Apparel,58.0,54,0.44999999999999996,Online,3132.0,1409.3999999999999
Foot Locker,1185732,2021-12-08,Midwest,North Dakota,Women's Apparel,63.0,78,0.53,Online,4914.0,2604.42
Foot Locker,1185732,2021-01-06,Midwest,North Dakota,Men's Street Footwear,27.0,113,0.44999999999999996,Online,3051.0,1372.9499999999998
Foot Locker,1185732,2021-01-06,Midwest,North Dakota,Men's Athletic Footwear,29.0,70,0.45999999999999996,Online,2030.0,933.8
Foot Locker,1185732,2021-01-06,Midwest,North Dakota,Women's Street Footwear,19.0,68,0.44999999999999996,Online,1292.0,581.4
Foot Locker,1185732,2021-01-06,Midwest,North Dakota,Women's Athletic Footwear,24.0,26,0.44999999999999996,Online,624.0,280.79999999999995
Foot Locker,1185732,2021-01-06,Midwest,North Dakota,Men's Apparel,38.0,42,0.63,Online,1596.0,1005.48
Foot Locker,1185732,2021-01-06,Midwest,North Dakota,Women's Apparel,28.0,75,0.52,Online,2100.0,1092.0
Foot Locker,1185732,2021-02-06,Midwest,North Dakota,Men's Street Footwear,28.0,145,0.44,Online,4060.0,1786.4
Foot Locker,1185732,2021-02-06,Midwest,North Dakota,Men's Athletic Footwear,28.0,45,0.45999999999999996,Online,1260.0,579.5999999999999
Foot Locker,1185732,2021-02-06,Midwest,North Dakota,Women's Street Footwear,19.0,56,0.41,Online,1064.0,436.23999999999995
Foot Locker,1185732,2021-02-06,Midwest,Iowa,Women's Athletic Footwear,25.0,23,0.44,Online,575.0,253.0
Foot Locker,1185732,2021-02-06,Midwest,Iowa,Men's Apparel,38.0,38,0.65,Online,1444.0,938.6
Foot Locker,1185732,2021-02-06,Midwest,Iowa,Women's Apparel,14.0,68,0.54,Online,952.0,514.08
Foot Locker,1185732,2021-03-05,Midwest,Iowa,Men's Street Footwear,19.0,136,0.4,Online,2584.0,1033.6000000000001
Foot Locker,1185732,2021-03-05,Midwest,Iowa,Men's Athletic Footwear,19.0,47,0.44999999999999996,Online,893.0,401.84999999999997
Foot Locker,1185732,2021-03-05,Midwest,Iowa,Women's Street Footwear,9.0,65,0.4,Online,585.0,234.0
Foot Locker,1185732,2021-03-05,Midwest,Iowa,Women's Athletic Footwear,14.0,28,0.42,Online,392.0,164.64
Foot Locker,1185732,2021-03-05,Midwest,Iowa,Men's Apparel,28.0,39,0.64,Online,1092.0,698.88
Foot Locker,1185732,2021-03-05,Midwest,Iowa,Women's Apparel,20.0,68,0.53,Online,1360.0,720.8000000000001
Foot Locker,1185732,2021-04-06,Midwest,Iowa,Men's Street Footwear,20.0,124,0.44999999999999996,Online,2480.0,1116.0
Foot Locker,1185732,2021-04-06,Midwest,Iowa,Men's Athletic Footwear,18.0,49,0.49,Online,882.0,432.18
Foot Locker,1185732,2021-04-06,Midwest,Iowa,Women's Street Footwear,10.0,53,0.44,Online,530.0,233.2
Foot Locker,1185732,2021-04-06,Midwest,Iowa,Women's Athletic Footwear,15.0,28,0.44999999999999996,Online,420.0,188.99999999999997
Foot Locker,1185732,2021-04-06,Midwest,Iowa,Men's Apparel,55.0,34,0.61,Online,1870.0,1140.7
Foot Locker,1185732,2021-04-06,Midwest,Iowa,Women's Apparel,46.0,63,0.52,Online,2898.0,1506.96
Foot Locker,1185732,2021-05-07,Midwest,Iowa,Men's Street Footwear,57.0,146,0.42,Online,8322.0,3495.24
Foot Locker,1185732,2021-05-07,Midwest,Iowa,Men's Athletic Footwear,37.0,63,0.45999999999999996,Online,2331.0,1072.26
Foot Locker,1185732,2021-05-07,Midwest,Iowa,Women's Street Footwear,33.0,54,0.41,Online,1782.0,730.62
Foot Locker,1185732,2021-05-07,Midwest,Iowa,Women's Athletic Footwear,33.0,34,0.44,Online,1122.0,493.68
Foot Locker,1185732,2021-05-07,Midwest,Iowa,Men's Apparel,43.0,42,0.65,Online,1806.0,1173.9
Foot Locker,1185732,2021-05-07,Midwest,Iowa,Women's Apparel,46.0,69,0.52,Online,3174.0,1650.48
Foot Locker,1185732,2021-06-06,Midwest,Iowa,Men's Street Footwear,32.0,137,0.42,Online,4384.0,1841.28
Foot Locker,1185732,2021-06-06,Midwest,Iowa,Men's Athletic Footwear,28.0,77,0.48,Online,2156.0,1034.8799999999999
Foot Locker,1185732,2021-06-06,Midwest,Iowa,Women's Street Footwear,23.0,50,0.44999999999999996,Online,1150.0,517.5
Foot Locker,1185732,2021-06-06,Midwest,Iowa,Women's Athletic Footwear,24.0,44,0.44,Online,1056.0,464.64
Foot Locker,1185732,2021-06-06,Midwest,Iowa,Men's Apparel,34.0,44,0.64,Online,1496.0,957.44
Foot Locker,1185732,2021-06-06,Midwest,Iowa,Women's Apparel,51.0,85,0.53,Online,4335.0,2297.55
Foot Locker,1185732,2021-07-05,Midwest,Iowa,Men's Street Footwear,49.0,138,0.44,Online,6762.0,2975.28
Foot Locker,1185732,2021-07-05,Midwest,Iowa,Men's Athletic Footwear,44.0,87,0.49,Online,3828.0,1875.72
Foot Locker,1185732,2021-07-05,Midwest,Iowa,Women's Street Footwear,36.0,68,0.44,Online,2448.0,1077.1200000000001
Foot Locker,1185732,2021-07-05,Midwest,Iowa,Women's Athletic Footwear,37.0,47,0.41,Online,1739.0,712.99
Foot Locker,1185732,2021-07-05,Midwest,Iowa,Men's Apparel,46.0,60,0.6,Online,2760.0,1656.0
Foot Locker,1185732,2021-07-05,Midwest,Iowa,Women's Apparel,51.0,94,0.5,Online,4794.0,2397.0
Foot Locker,1185732,2021-08-06,Midwest,Iowa,Men's Street Footwear,49.0,131,0.42,Online,6419.0,2695.98
Foot Locker,1185732,2021-08-06,Midwest,Iowa,Men's Athletic Footwear,42.0,78,0.45999999999999996,Online,3276.0,1506.9599999999998
Foot Locker,1185732,2021-08-06,Midwest,Iowa,Women's Street Footwear,39.0,61,0.43,Online,2379.0,1022.97
Foot Locker,1185732,2021-08-06,Midwest,Iowa,Women's Athletic Footwear,37.0,54,0.41,Online,1998.0,819.18
Foot Locker,1185732,2021-08-06,Midwest,Iowa,Men's Apparel,48.0,51,0.6,Online,2448.0,1468.8
Foot Locker,1185732,2021-08-06,Midwest,Iowa,Women's Apparel,53.0,98,0.55,Online,5194.0,2856.7000000000003
Foot Locker,1185732,2021-09-07,Midwest,Iowa,Men's Street Footwear,34.0,133,0.4,Online,4522.0,1808.8000000000002
Foot Locker,1185732,2021-09-07,Midwest,Iowa,Men's Athletic Footwear,27.0,77,0.47,Online,2079.0,977.13
Foot Locker,1185732,2021-09-07,Midwest,Iowa,Women's Street Footwear,24.0,49,0.4,Online,1176.0,470.40000000000003
Foot Locker,1185732,2021-09-07,Midwest,Iowa,Women's Athletic Footwear,23.0,38,0.44999999999999996,Online,874.0,393.29999999999995
Foot Locker,1185732,2021-09-07,Midwest,Iowa,Men's Apparel,34.0,45,0.61,Online,1530.0,933.3
Foot Locker,1185732,2021-09-07,Midwest,Iowa,Women's Apparel,36.0,61,0.5,Online,2196.0,1098.0
Foot Locker,1185732,2021-10-06,Midwest,Iowa,Men's Street Footwear,43.0,112,0.41,Online,4816.0,1974.56
Foot Locker,1185732,2021-10-06,Midwest,Iowa,Men's Athletic Footwear,32.0,75,0.45999999999999996,Online,2400.0,1104.0
Foot Locker,1185732,2021-10-06,Midwest,Iowa,Women's Street Footwear,34.0,39,0.41,Online,1326.0,543.66
Foot Locker,1185732,2021-10-06,Midwest,Iowa,Women's Athletic Footwear,34.0,31,0.42,Online,1054.0,442.68
Foot Locker,1185732,2021-10-06,Midwest,Iowa,Men's Apparel,42.0,38,0.64,Online,1596.0,1021.44
West Gear,1185732,2021-10-06,Midwest,Iowa,Women's Apparel,49.0,73,0.53,Online,3577.0,1895.8100000000002
West Gear,1185732,2021-11-06,Midwest,Iowa,Men's Street Footwear,41.0,112,0.44,Online,4592.0,2020.48
West Gear,1185732,2021-11-06,Midwest,Iowa,Men's Athletic Footwear,32.0,72,0.49,Online,2304.0,1128.96
West Gear,1185732,2021-11-06,Midwest,Iowa,Women's Street Footwear,32.0,57,0.44,Online,1824.0,802.5600000000001
West Gear,1185732,2021-11-06,Midwest,Iowa,Women's Athletic Footwear,34.0,52,0.41,Online,1768.0,724.88
West Gear,1185732,2021-11-06,Midwest,Iowa,Men's Apparel,55.0,49,0.6,Online,2695.0,1617.0
West Gear,1185732,2021-11-06,Midwest,Iowa,Women's Apparel,59.0,72,0.52,Online,4248.0,2208.96
West Gear,1185732,2021-12-05,Midwest,Iowa,Men's Street Footwear,54.0,147,0.42,Online,7938.0,3333.96
West Gear,1185732,2021-12-05,Midwest,Iowa,Men's Athletic Footwear,47.0,91,0.47,Online,4277.0,2010.1899999999998
West Gear,1185732,2021-12-05,Midwest,Iowa,Women's Street Footwear,47.0,83,0.42,Online,3901.0,1638.4199999999998
West Gear,1185732,2021-12-05,Midwest,Iowa,Women's Athletic Footwear,49.0,61,0.43,Online,2989.0,1285.27
West Gear,1185732,2021-12-05,Midwest,Iowa,Men's Apparel,59.0,59,0.61,Online,3481.0,2123.41
West Gear,1185732,2021-12-05,Midwest,Iowa,Women's Apparel,59.0,88,0.55,Online,5192.0,2855.6000000000004
West Gear,1185732,2021-01-03,Midwest,Iowa,Men's Street Footwear,28.0,126,0.44999999999999996,Online,3528.0,1587.6
West Gear,1185732,2021-01-03,Midwest,Iowa,Men's Athletic Footwear,29.0,70,0.45999999999999996,Online,2030.0,933.8
West Gear,1185732,2021-01-03,Midwest,Iowa,Women's Street Footwear,18.0,65,0.41,Online,1170.0,479.7
West Gear,1185732,2021-01-03,Midwest,Iowa,Women's Athletic Footwear,23.0,29,0.44999999999999996,Online,667.0,300.15
West Gear,1185732,2021-01-03,Midwest,Iowa,Men's Apparel,38.0,45,0.62,Online,1710.0,1060.2
West Gear,1185732,2021-01-03,Midwest,Iowa,Women's Apparel,28.0,73,0.55,Online,2044.0,1124.2
West Gear,1185732,2021-02-03,Midwest,Iowa,Men's Street Footwear,29.0,140,0.41,Online,4060.0,1664.6
West Gear,1185732,2021-02-03,Midwest,Iowa,Men's Athletic Footwear,29.0,39,0.49,Online,1131.0,554.1899999999999
West Gear,1185732,2021-02-03,Midwest,Iowa,Women's Street Footwear,20.0,60,0.43,Online,1200.0,516.0
West Gear,1185732,2021-02-03,Midwest,Wisconsin,Women's Athletic Footwear,23.0,20,0.43,Online,460.0,197.79999999999998
West Gear,1185732,2021-02-03,Midwest,Wisconsin,Men's Apparel,38.0,38,0.61,Online,1444.0,880.84
West Gear,1185732,2021-02-03,Midwest,Wisconsin,Women's Apparel,14.0,65,0.51,Online,910.0,464.1
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Men's Street Footwear,19.0,141,0.41,Online,2679.0,1098.3899999999999
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Men's Athletic Footwear,19.0,44,0.5,Online,836.0,418.0
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Women's Street Footwear,9.0,59,0.44,Online,531.0,233.64000000000001
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Women's Athletic Footwear,14.0,20,0.41,Online,280.0,114.8
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Men's Apparel,29.0,34,0.61,Online,986.0,601.46
West Gear,1185732,2021-03-02,Midwest,Wisconsin,Women's Apparel,18.0,63,0.54,Online,1134.0,612.36
West Gear,1185732,2021-04-03,Midwest,Wisconsin,Men's Street Footwear,18.0,122,0.41,Online,2196.0,900.3599999999999
West Gear,1185732,2021-04-03,Midwest,Wisconsin,Men's Athletic Footwear,20.0,39,0.45999999999999996,Online,780.0,358.79999999999995
West Gear,1185732,2021-04-03,Midwest,Wisconsin,Women's Street Footwear,9.0,41,0.43,Online,369.0,158.67
West Gear,1185732,2021-04-03,Midwest,Wisconsin,Women's Athletic Footwear,15.0,22,0.41,Online,330.0,135.29999999999998
West Gear,1185732,2021-04-03,Midwest,Wisconsin,Men's Apparel,55.0,26,0.62,Online,1430.0,886.6
West Gear,1185732,2021-04-03,Midwest,Wisconsin,Women's Apparel,49.0,61,0.55,Online,2989.0,1643.95
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Men's Street Footwear,58.0,134,0.41,Online,7772.0,3186.52
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Men's Athletic Footwear,39.0,50,0.49,Online,1950.0,955.5
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Women's Street Footwear,33.0,49,0.44999999999999996,Online,1617.0,727.65
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Women's Athletic Footwear,32.0,38,0.44,Online,1216.0,535.04
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Men's Apparel,44.0,53,0.61,Online,2332.0,1422.52
West Gear,1185732,2021-05-04,Midwest,Wisconsin,Women's Apparel,47.0,90,0.51,Online,4230.0,2157.3
West Gear,1185732,2021-06-03,Midwest,Wisconsin,Men's Street Footwear,32.0,160,0.44,Online,5120.0,2252.8
West Gear,1185732,2021-06-03,Midwest,Wisconsin,Men's Athletic Footwear,27.0,90,0.49,Online,2430.0,1190.7
