Retailer ID,Invoice Date,Region_ID,State_ID,Product_ID,Price per Unit,Units Sold,Operating Margin,Sales Method,Total Sales,Operating Profit
1197831,2021-04-19,RG2,ST12,PD5,33.0,182,0.4499999999999999,Outlet,6006.0,2702.7
1197831,2021-04-20,RG2,ST12,PD6,38.0,272,0.6200000000000001,Outlet,10336.0,6408.3200000000015
1197831,2021-04-21,RG2,ST12,PD1,29.0,233,0.51,Outlet,6757.0,3446.07
1197831,2021-04-22,RG2,ST12,PD2,44.0,271,0.51,Outlet,11924.0,6081.24
1197831,2021-04-23,RG2,ST12,PD3,39.0,314,0.47,Outlet,12246.0,5755.62
1197831,2021-04-24,RG2,ST12,PD4,32.0,162,0.5900000000000001,Outlet,5184.0,3058.5600000000004
1197831,2021-04-25,RG2,ST12,PD5,35.0,143,0.4499999999999999,Outlet,5005.0,2252.25
1197831,2021-04-26,RG2,ST12,PD6,40.0,232,0.6700000000000002,Outlet,9280.0,6217.600000000001
1197831,2021-04-27,RG2,ST12,PD1,40.0,209,0.4999999999999999,Outlet,8360.0,4179.999999999999
1197831,2021-04-28,RG2,ST12,PD2,33.0,213,0.47,Outlet,7029.0,3303.63
1197831,2021-04-29,RG2,ST12,PD3,40.0,203,0.51,Outlet,8120.0,4141.2
1197831,2021-04-30,RG2,ST12,PD4,40.0,136,0.5700000000000001,Outlet,5440.0,3100.8
1197831,2021-05-01,RG2,ST12,PD5,39.0,120,0.4299999999999999,Outlet,4680.0,2012.4
1197831,2021-05-02,RG2,ST12,PD6,30.0,219,0.6200000000000001,Outlet,6570.0,4073.400000000001
1197831,2021-05-03,RG2,ST12,PD1,28.0,201,0.52,Outlet,5628.0,2926.56
1197831,2021-05-04,RG2,ST12,PD2,25.0,178,0.48,Outlet,4450.0,2136.0
1197831,2021-05-05,RG2,ST12,PD3,27.0,163,0.48,Outlet,4401.0,2112.48
1197831,2021-05-06,RG2,ST12,PD4,30.0,131,0.6000000000000001,Outlet,3930.0,2358.0000000000005
1197831,2021-05-07,RG2,ST12,PD5,28.0,109,0.4399999999999999,Outlet,3052.0,1342.88
1197831,2021-05-08,RG2,ST12,PD6,29.0,179,0.6700000000000002,Outlet,5191.0,3477.9700000000007
1197831,2021-05-09,RG2,ST12,PD1,24.0,203,0.48,Outlet,4872.0,2338.56
1197831,2021-05-10,RG2,ST12,PD2,21.0,223,0.4899999999999999,Outlet,4683.0,2294.67
1197831,2021-05-11,RG2,ST12,PD3,37.0,204,0.47,Outlet,7548.0,3547.56
1197831,2021-05-12,RG2,ST12,PD4,38.0,157,0.6200000000000001,Outlet,5966.0,3698.920000000001
1197831,2021-05-13,RG2,ST12,PD5,43.0,140,0.4599999999999999,Outlet,6020.0,2769.2
1197831,2021-05-14,RG2,ST12,PD6,43.0,202,0.6600000000000001,Outlet,8686.0,5732.760000000001
1197831,2021-05-15,RG2,ST12,PD1,39.0,248,0.48,Outlet,9672.0,4642.56
1197831,2021-05-16,RG2,ST12,PD2,37.0,264,0.4899999999999999,Outlet,9768.0,4786.32
1197831,2021-05-17,RG2,ST12,PD3,44.0,210,0.51,Outlet,9240.0,4712.4
1197831,2021-05-18,RG2,ST12,PD4,44.0,176,0.6000000000000001,Outlet,7744.0,4646.400000000001
1197831,2021-05-19,RG2,ST12,PD5,38.0,160,0.47,Outlet,6080.0,2857.6
1197831,2021-05-20,RG2,ST12,PD6,49.0,225,0.6300000000000001,Outlet,11025.0,6945.750000000001
1185732,2021-05-21,RG2,ST12,PD1,27.0,140,0.44,Outlet,3780.0,1663.2
1185732,2021-05-22,RG2,ST12,PD2,23.0,70,0.41,Outlet,1610.0,660.0999999999999
1185732,2021-05-23,RG2,ST12,PD3,19.0,74,0.3899999999999999,Outlet,1406.0,548.3399999999999
1185732,2021-05-24,RG2,ST12,PD4,22.0,23,0.43,Outlet,506.0,217.58
1197831,2021-08-05,RG2,ST14,PD5,31.0,114,0.41,Outlet,3534.0,1448.9399999999998
1197831,2021-08-06,RG2,ST14,PD6,24.0,152,0.5900000000000001,Outlet,3648.0,2152.32
1197831,2021-08-07,RG2,ST14,PD1,16.0,206,0.47,Outlet,3296.0,1549.12
1197831,2021-08-08,RG2,ST14,PD2,26.0,192,0.42,Outlet,4992.0,2096.64
1197831,2021-08-09,RG2,ST14,PD3,26.0,136,0.4399999999999999,Outlet,3536.0,1555.84
1197831,2021-08-10,RG2,ST14,PD4,24.0,113,0.54,Outlet,2712.0,1464.48
1197831,2021-08-11,RG2,ST14,PD5,29.0,85,0.3899999999999999,Outlet,2465.0,961.35
1197831,2021-08-12,RG2,ST14,PD6,27.0,144,0.5700000000000001,Outlet,3888.0,2216.1600000000003
1197831,2021-08-13,RG2,ST14,PD1,23.0,194,0.4899999999999999,Outlet,4462.0,2186.38
1197831,2021-08-14,RG2,ST14,PD2,32.0,194,0.47,Outlet,6208.0,2917.76
1197831,2021-08-15,RG2,ST14,PD3,20.0,144,0.51,Outlet,2880.0,1468.8
1197831,2021-08-16,RG2,ST14,PD4,23.0,116,0.6100000000000001,Outlet,2668.0,1627.4800000000002
1197831,2021-08-17,RG2,ST14,PD5,28.0,88,0.4599999999999999,Outlet,2464.0,1133.4399999999998
1197831,2021-08-18,RG2,ST14,PD6,26.0,120,0.6600000000000001,Outlet,3120.0,2059.2000000000003
1197831,2021-08-19,RG2,ST14,PD1,15.0,215,0.52,Outlet,3225.0,1677.0
1197831,2021-08-20,RG2,ST14,PD2,16.0,202,0.47,Outlet,3232.0,1519.04
1197831,2021-08-21,RG2,ST14,PD3,11.0,152,0.47,Outlet,1672.0,785.8399999999999
1197831,2021-08-22,RG2,ST14,PD4,15.0,116,0.6000000000000001,Outlet,1740.0,1044.0000000000002
1197831,2021-08-23,RG2,ST14,PD5,19.0,88,0.42,Outlet,1672.0,702.24
1197831,2021-08-24,RG2,ST14,PD6,14.0,165,0.6700000000000002,Outlet,2310.0,1547.7000000000005
1197831,2021-08-25,RG2,ST14,PD1,7.0,224,0.47,Outlet,1568.0,736.9599999999999
1197831,2021-08-26,RG2,ST14,PD2,16.0,218,0.4899999999999999,Outlet,3488.0,1709.1199999999997
1197831,2021-08-27,RG2,ST14,PD3,11.0,190,0.52,Outlet,2090.0,1086.8
1197831,2021-08-28,RG2,ST14,PD4,26.0,165,0.6100000000000001,Outlet,4290.0,2616.9000000000005
1197831,2021-08-29,RG2,ST14,PD5,39.0,132,0.42,Outlet,5148.0,2162.16
1197831,2021-08-30,RG2,ST14,PD6,36.0,263,0.6600000000000001,Outlet,9468.0,6248.880000000001
1197831,2021-08-31,RG2,ST14,PD1,30.0,225,0.48,Outlet,6750.0,3240.0
1197831,2021-09-01,RG2,ST14,PD2,35.0,233,0.47,Outlet,8155.0,3832.85
1197831,2021-09-02,RG2,ST14,PD3,35.0,228,0.51,Outlet,7980.0,4069.8
1197831,2021-09-03,RG2,ST14,PD4,31.0,210,0.6000000000000001,Outlet,6510.0,3906.000000000001
1197831,2021-09-04,RG2,ST14,PD5,38.0,165,0.47,Outlet,6270.0,2946.9
1197831,2021-09-05,RG2,ST14,PD6,36.0,280,0.6400000000000001,Outlet,10080.0,6451.200000000002
1197831,2021-09-06,RG2,ST14,PD1,31.0,256,0.5299999999999999,Outlet,7936.0,4206.079999999999
1197831,2021-09-07,RG2,ST14,PD2,37.0,264,0.5499999999999999,Outlet,9768.0,5372.4
1197831,2021-09-08,RG2,ST14,PD3,31.0,322,0.5599999999999999,Outlet,9982.0,5589.919999999999
1197831,2021-09-09,RG2,ST14,PD4,36.0,196,0.6700000000000002,Outlet,7056.0,4727.520000000001
1197831,2021-09-10,RG2,ST14,PD5,35.0,179,0.52,Outlet,6265.0,3257.8
1197831,2021-09-11,RG2,ST14,PD6,47.0,280,0.7000000000000002,Outlet,13160.0,9212.000000000002
1197831,2021-09-12,RG2,ST14,PD1,27.0,233,0.5499999999999999,Outlet,6291.0,3460.05
1197831,2021-09-13,RG2,ST14,PD2,39.0,233,0.5399999999999999,Outlet,9087.0,4906.98
1197831,2021-09-14,RG2,ST14,PD3,36.0,278,0.5299999999999999,Outlet,10008.0,5304.239999999999
1197831,2021-09-15,RG2,ST14,PD4,37.0,140,0.6400000000000001,Outlet,5180.0,3315.2000000000007
1197831,2021-09-16,RG2,ST14,PD5,42.0,140,0.4999999999999999,Outlet,5880.0,2939.9999999999995
1197831,2021-09-17,RG2,ST14,PD6,39.0,203,0.7100000000000002,Outlet,7917.0,5621.0700000000015
1197831,2021-09-18,RG2,ST14,PD1,38.0,206,0.5499999999999999,Outlet,7828.0,4305.4
1197831,2021-09-19,RG2,ST14,PD2,36.0,173,0.5499999999999999,Outlet,6228.0,3425.4
1197831,2021-09-20,RG2,ST14,PD3,47.0,213,0.5599999999999999,Outlet,10011.0,5606.16
1197831,2021-09-21,RG2,ST14,PD4,44.0,105,0.6600000000000001,Outlet,4620.0,3049.2000000000007
1197831,2021-09-22,RG2,ST14,PD5,35.0,116,0.48,Outlet,4060.0,1948.8
1197831,2021-09-23,RG2,ST14,PD6,26.0,190,0.7200000000000002,Outlet,4940.0,3556.800000000001
1197831,2021-09-24,RG2,ST14,PD1,20.0,184,0.5199999999999999,Outlet,3680.0,1913.6
1197831,2021-09-25,RG2,ST14,PD2,23.0,173,0.5499999999999999,Outlet,3979.0,2188.45
1197831,2021-09-26,RG2,ST14,PD3,24.0,166,0.5399999999999999,Outlet,3984.0,2151.36
1197831,2021-09-27,RG2,ST14,PD4,26.0,98,0.6700000000000002,Outlet,2548.0,1707.1600000000003
1197831,2021-09-28,RG2,ST14,PD5,22.0,105,0.4899999999999999,Outlet,2310.0,1131.9
1197831,2021-09-29,RG2,ST14,PD6,26.0,147,0.7200000000000002,Outlet,3822.0,2751.8400000000006
1197831,2021-09-30,RG2,ST14,PD1,14.0,188,0.57,Outlet,2632.0,1500.2399999999998
1197831,2021-10-01,RG2,ST14,PD2,14.0,200,0.5199999999999999,Outlet,2800.0,1455.9999999999998
1197831,2021-10-02,RG2,ST14,PD3,33.0,196,0.5499999999999999,Outlet,6468.0,3557.4
1197831,2021-10-03,RG2,ST14,PD4,36.0,135,0.6700000000000002,Outlet,4860.0,3256.2000000000007
1197831,2021-10-04,RG2,ST14,PD5,37.0,149,0.48,Outlet,5513.0,2646.24
1197831,2021-10-05,RG2,ST14,PD6,45.0,188,0.6900000000000002,Outlet,8460.0,5837.4000000000015
1197831,2021-10-06,RG2,ST14,PD1,46.0,240,0.5599999999999999,Outlet,11040.0,6182.4
1197831,2021-10-07,RG2,ST14,PD2,40.0,248,0.5299999999999999,Outlet,9920.0,5257.599999999999
1197831,2021-10-08,RG2,ST14,PD3,47.0,217,0.5399999999999999,Outlet,10199.0,5507.459999999999
1197831,2021-10-09,RG2,ST14,PD4,52.0,193,0.6300000000000001,Outlet,10036.0,6322.680000000001
1197831,2021-10-10,RG2,ST14,PD5,40.0,155,0.47,Outlet,6200.0,2914.0
1197831,2021-10-11,RG2,ST14,PD6,56.0,225,0.7200000000000002,Outlet,12600.0,9072.000000000002
1185732,2021-10-12,RG2,ST14,PD1,27.0,140,0.3899999999999999,Outlet,3780.0,1474.1999999999998
1185732,2021-10-13,RG2,ST14,PD2,30.0,88,0.41,Outlet,2640.0,1082.4
1185732,2021-10-14,RG2,ST14,PD3,23.0,83,0.42,Outlet,1909.0,801.78
1185732,2021-10-15,RG2,ST14,PD4,25.0,30,0.3299999999999999,Outlet,750.0,247.5
1128299,2021-02-17,RG5,ST9,PD4,36.0,94,0.37,Outlet,3384.0,1252.08
1128299,2021-02-17,RG5,ST9,PD5,44.0,62,0.24,Outlet,2728.0,654.72
1128299,2021-02-17,RG5,ST9,PD6,33.0,124,0.51,Outlet,4092.0,2086.92
1128299,2021-03-16,RG5,ST9,PD1,35.0,171,0.3399999999999999,Outlet,5985.0,2034.9
1128299,2021-03-16,RG5,ST9,PD2,44.0,124,0.31,Outlet,5456.0,1691.36
1128299,2021-03-16,RG5,ST9,PD3,47.0,149,0.32,Outlet,7003.0,2240.96
1128299,2021-03-16,RG5,ST9,PD4,42.0,114,0.35,Outlet,4788.0,1675.8
1128299,2021-03-16,RG5,ST9,PD5,44.0,60,0.26,Outlet,2640.0,686.4
1128299,2021-03-16,RG5,ST9,PD6,48.0,131,0.47,Outlet,6288.0,2955.36
1128299,2021-04-17,RG5,ST9,PD1,47.0,171,0.36,Outlet,8037.0,2893.32
1128299,2021-04-17,RG5,ST9,PD2,51.0,105,0.27,Outlet,5355.0,1445.85
1128299,2021-04-17,RG5,ST9,PD3,49.0,132,0.3399999999999999,Outlet,6468.0,2199.12
1128299,2021-04-17,RG5,ST9,PD4,41.0,90,0.35,Outlet,3690.0,1291.5
1128299,2021-04-17,RG5,ST9,PD5,47.0,60,0.22,Outlet,2820.0,620.4
1128299,2021-04-17,RG5,ST9,PD6,57.0,113,0.5,Outlet,6441.0,3220.5
1128299,2021-05-18,RG5,ST9,PD1,44.0,201,0.3299999999999999,Outlet,8844.0,2918.5199999999995
1128299,2021-05-18,RG5,ST9,PD2,46.0,132,0.28,Outlet,6072.0,1700.16
1128299,2021-05-18,RG5,ST9,PD3,46.0,132,0.36,Outlet,6072.0,2185.92
1128299,2021-05-18,RG5,ST9,PD4,39.0,107,0.3399999999999999,Outlet,4173.0,1418.82
1128299,2021-05-18,RG5,ST9,PD5,42.0,68,0.25,Outlet,2856.0,714.0
1128299,2021-05-18,RG5,ST9,PD6,48.0,173,0.47,Outlet,8304.0,3902.88
1128299,2021-06-17,RG5,ST9,PD1,50.0,272,0.32,Outlet,13600.0,4352.0
1128299,2021-06-17,RG5,ST9,PD2,53.0,224,0.29,Outlet,11872.0,3442.88
1128299,2021-06-17,RG5,ST9,PD3,60.0,238,0.3299999999999999,Outlet,14280.0,4712.4
1128299,2021-06-17,RG5,ST9,PD4,66.0,196,0.37,Outlet,12936.0,4786.32
1128299,2021-06-17,RG5,ST9,PD5,71.0,153,0.22,Outlet,10863.0,2389.86
1128299,2021-06-17,RG5,ST9,PD6,74.0,248,0.47,Outlet,18352.0,8625.44
1128299,2021-07-16,RG5,ST9,PD1,68.0,297,0.37,Outlet,20196.0,7472.519999999999
1128299,2021-07-16,RG5,ST9,PD2,74.0,263,0.28,Outlet,19462.0,5449.360000000001
1128299,2021-07-16,RG5,ST9,PD3,72.0,238,0.3399999999999999,Outlet,17136.0,5826.24
1128299,2021-07-16,RG5,ST9,PD4,59.0,186,0.3299999999999999,Outlet,10974.0,3621.42
1128299,2021-07-16,RG5,ST9,PD5,68.0,208,0.22,Outlet,14144.0,3111.68
1128299,2021-07-16,RG5,ST9,PD6,75.0,195,0.47,Outlet,14625.0,6873.75
1128299,2021-08-17,RG5,ST9,PD1,68.0,255,0.36,Outlet,17340.0,6242.4
1128299,2021-08-17,RG5,ST9,PD2,60.0,272,0.27,Outlet,16320.0,4406.400000000001
1128299,2021-08-17,RG5,ST9,PD3,62.0,231,0.3299999999999999,Outlet,14322.0,4726.259999999999
1128299,2021-08-17,RG5,ST9,PD4,64.0,147,0.3299999999999999,Outlet,9408.0,3104.6399999999994
1128299,2021-08-17,RG5,ST9,PD5,63.0,166,0.24,Outlet,10458.0,2509.92
1128299,2021-08-17,RG5,ST9,PD6,60.0,96,0.49,Outlet,5760.0,2822.4
1128299,2021-09-18,RG5,ST9,PD1,44.0,155,0.37,Outlet,6820.0,2523.4
1128299,2021-09-18,RG5,ST9,PD2,45.0,150,0.31,Outlet,6750.0,2092.5
1128299,2021-09-18,RG5,ST9,PD3,39.0,96,0.3299999999999999,Outlet,3744.0,1235.5199999999998
1128299,2021-09-18,RG5,ST9,PD4,44.0,78,0.37,Outlet,3432.0,1269.84
1128299,2021-09-18,RG5,ST9,PD5,54.0,94,0.23,Outlet,5076.0,1167.48
1128299,2021-09-18,RG5,ST9,PD6,42.0,99,0.49,Outlet,4158.0,2037.42
1128299,2021-10-17,RG5,ST9,PD1,39.0,140,0.37,Outlet,5460.0,2020.2
1128299,2021-10-17,RG5,ST9,PD2,43.0,190,0.29,Outlet,8170.0,2369.3
1128299,2021-10-17,RG5,ST9,PD3,43.0,128,0.3399999999999999,Outlet,5504.0,1871.36
1128299,2021-10-17,RG5,ST9,PD4,40.0,120,0.35,Outlet,4800.0,1680.0
1128299,2021-10-17,RG5,ST9,PD5,47.0,116,0.22,Outlet,5452.0,1199.44
1128299,2021-10-17,RG5,ST9,PD6,53.0,140,0.52,Outlet,7420.0,3858.4
1128299,2021-11-17,RG5,ST9,PD1,41.0,188,0.3399999999999999,Outlet,7708.0,2620.72
1128299,2021-11-17,RG5,ST9,PD2,46.0,231,0.32,Outlet,10626.0,3400.32
1128299,2021-11-17,RG5,ST9,PD3,44.0,173,0.37,Outlet,7612.0,2816.44
1128299,2021-11-17,RG5,ST9,PD4,47.0,170,0.3399999999999999,Outlet,7990.0,2716.6
1128299,2021-11-17,RG5,ST9,PD5,58.0,147,0.27,Outlet,8526.0,2302.02
1128299,2021-11-17,RG5,ST9,PD6,66.0,198,0.5,Outlet,13068.0,6534.0
1128299,2021-12-16,RG5,ST9,PD1,58.0,280,0.36,Outlet,16240.0,5846.4
1128299,2021-12-16,RG5,ST9,PD2,55.0,256,0.31,Outlet,14080.0,4364.8
1128299,2021-12-16,RG5,ST9,PD3,64.0,204,0.3299999999999999,Outlet,13056.0,4308.48
1128299,2021-12-16,RG5,ST9,PD4,58.0,204,0.3399999999999999,Outlet,11832.0,4022.88
1128299,2021-12-16,RG5,ST9,PD5,64.0,179,0.26,Outlet,11456.0,2978.56
1128299,2021-12-16,RG5,ST9,PD6,64.0,200,0.48,Outlet,12800.0,6144.0
1185732,2021-01-12,RG5,ST9,PD1,30.0,272,0.51,Outlet,8160.0,4161.6
1185732,2021-01-12,RG5,ST9,PD2,36.0,221,0.3999999999999999,Outlet,7956.0,3182.4
1185732,2021-01-12,RG5,ST9,PD3,26.0,202,0.29,Outlet,5252.0,1523.08
1185732,2021-01-12,RG5,ST9,PD4,30.0,170,0.37,Outlet,5100.0,1887.0
1185732,2021-01-12,RG5,ST9,PD5,36.0,193,0.41,Outlet,6948.0,2848.68
1185732,2021-01-12,RG5,ST9,PD6,35.0,221,0.55,Outlet,7735.0,4254.25
1185732,2021-02-10,RG5,ST9,PD1,36.0,288,0.47,Outlet,10368.0,4872.96
1185732,2021-02-10,RG5,ST9,PD2,31.0,165,0.41,Outlet,5115.0,2097.15
1185732,2021-02-10,RG5,ST9,PD3,23.0,204,0.32,Outlet,4692.0,1501.44
1128299,2021-02-24,RG5,ST19,PD4,28.0,64,0.41,Outlet,1792.0,734.7199999999999
1128299,2021-02-24,RG5,ST19,PD5,29.0,39,0.45,Outlet,1131.0,508.95
1128299,2021-02-24,RG5,ST19,PD6,30.0,107,0.36,Outlet,3210.0,1155.6
1128299,2021-03-23,RG5,ST19,PD1,30.0,162,0.38,Outlet,4860.0,1846.8
1128299,2021-03-23,RG5,ST19,PD2,35.0,98,0.41,Outlet,3430.0,1406.3
1128299,2021-03-23,RG5,ST19,PD3,43.0,112,0.41,Outlet,4816.0,1974.56
1128299,2021-03-23,RG5,ST19,PD4,38.0,78,0.3899999999999999,Outlet,2964.0,1155.9599999999998
1128299,2021-03-23,RG5,ST19,PD5,43.0,33,0.42,Outlet,1419.0,595.98
1128299,2021-03-23,RG5,ST19,PD6,35.0,102,0.36,Outlet,3570.0,1285.2
1128299,2021-04-24,RG5,ST19,PD1,38.0,147,0.37,Outlet,5586.0,2066.82
1128299,2021-04-24,RG5,ST19,PD2,44.0,85,0.41,Outlet,3740.0,1533.4
1128299,2021-04-24,RG5,ST19,PD3,41.0,114,0.37,Outlet,4674.0,1729.38
1128299,2021-04-24,RG5,ST19,PD4,32.0,68,0.42,Outlet,2176.0,913.92
1128299,2021-04-24,RG5,ST19,PD5,40.0,40,0.42,Outlet,1600.0,672.0000000000001
1128299,2021-04-24,RG5,ST19,PD6,47.0,90,0.36,Outlet,4230.0,1522.8
1128299,2021-05-25,RG5,ST19,PD1,39.0,175,0.3999999999999999,Outlet,6825.0,2730.0
1128299,2021-05-25,RG5,ST19,PD2,40.0,105,0.41,Outlet,4200.0,1722.0
1128299,2021-05-25,RG5,ST19,PD3,37.0,109,0.37,Outlet,4033.0,1492.21
1128299,2021-05-25,RG5,ST19,PD4,33.0,85,0.38,Outlet,2805.0,1065.9
1128299,2021-05-25,RG5,ST19,PD5,34.0,54,0.43,Outlet,1836.0,789.4800000000001
1128299,2021-05-25,RG5,ST19,PD6,44.0,168,0.35,Outlet,7392.0,2587.2
1128299,2021-06-24,RG5,ST19,PD1,37.0,233,0.37,Outlet,8621.0,3189.77
1128299,2021-06-24,RG5,ST19,PD2,45.0,221,0.41,Outlet,9945.0,4077.45
1128299,2021-06-24,RG5,ST19,PD3,58.0,208,0.37,Outlet,12064.0,4463.68
1128299,2021-06-24,RG5,ST19,PD4,61.0,184,0.41,Outlet,11224.0,4601.84
1128299,2021-06-24,RG5,ST19,PD5,68.0,128,0.46,Outlet,8704.0,4003.84
1128299,2021-06-24,RG5,ST19,PD6,82.0,231,0.37,Outlet,18942.0,7008.54
1128299,2021-07-23,RG5,ST19,PD1,60.0,272,0.37,Outlet,16320.0,6038.4
1128299,2021-07-23,RG5,ST19,PD2,60.0,224,0.38,Outlet,13440.0,5107.2
1128299,2021-07-23,RG5,ST19,PD3,62.0,208,0.38,Outlet,12896.0,4900.4800000000005
1128299,2021-07-23,RG5,ST19,PD4,65.0,187,0.42,Outlet,12155.0,5105.099999999999
1128299,2021-07-23,RG5,ST19,PD5,72.0,210,0.43,Outlet,15120.0,6501.6
1128299,2021-07-23,RG5,ST19,PD6,82.0,186,0.3299999999999999,Outlet,15252.0,5033.159999999999
1128299,2021-08-24,RG5,ST19,PD1,67.0,272,0.3999999999999999,Outlet,18224.0,7289.599999999999
1128299,2021-08-24,RG5,ST19,PD2,53.0,240,0.42,Outlet,12720.0,5342.4
1128299,2021-08-24,RG5,ST19,PD3,53.0,215,0.37,Outlet,11395.0,4216.15
1128299,2021-08-24,RG5,ST19,PD4,52.0,136,0.3899999999999999,Outlet,7072.0,2758.08
1128299,2021-08-24,RG5,ST19,PD5,51.0,132,0.45,Outlet,6732.0,3029.4
1128299,2021-08-24,RG5,ST19,PD6,55.0,80,0.3399999999999999,Outlet,4400.0,1495.9999999999998
1128299,2021-09-25,RG5,ST19,PD1,35.0,149,0.42,Outlet,5215.0,2190.3
1128299,2021-09-25,RG5,ST19,PD2,43.0,153,0.3899999999999999,Outlet,6579.0,2565.81
1128299,2021-09-25,RG5,ST19,PD3,34.0,78,0.3999999999999999,Outlet,2652.0,1060.8
1128299,2021-09-25,RG5,ST19,PD4,37.0,70,0.3999999999999999,Outlet,2590.0,1036.0
1128299,2021-09-25,RG5,ST19,PD5,39.0,74,0.47,Outlet,2886.0,1356.42
1128299,2021-09-25,RG5,ST19,PD6,33.0,83,0.36,Outlet,2739.0,986.04
1128299,2021-10-24,RG5,ST19,PD1,28.0,119,0.3999999999999999,Outlet,3332.0,1332.8
1128299,2021-10-24,RG5,ST19,PD2,39.0,173,0.38,Outlet,6747.0,2563.86
1128299,2021-10-24,RG5,ST19,PD3,39.0,119,0.42,Outlet,4641.0,1949.22
1128299,2021-10-24,RG5,ST19,PD4,31.0,101,0.37,Outlet,3131.0,1158.47
1128299,2021-10-24,RG5,ST19,PD5,42.0,105,0.47,Outlet,4410.0,2072.7000000000003
1128299,2021-10-24,RG5,ST19,PD6,40.0,109,0.32,Outlet,4360.0,1395.2
1128299,2021-11-24,RG5,ST19,PD1,34.0,173,0.42,Outlet,5882.0,2470.44
1128299,2021-11-24,RG5,ST19,PD2,34.0,221,0.37,Outlet,7514.0,2780.18
1128299,2021-11-24,RG5,ST19,PD3,33.0,143,0.3899999999999999,Outlet,4719.0,1840.41
1128299,2021-11-24,RG5,ST19,PD4,36.0,144,0.3899999999999999,Outlet,5184.0,2021.76
1128299,2021-11-24,RG5,ST19,PD5,56.0,136,0.44,Outlet,7616.0,3351.04
1128299,2021-11-24,RG5,ST19,PD6,60.0,176,0.3299999999999999,Outlet,10560.0,3484.8
1128299,2021-12-23,RG5,ST19,PD1,49.0,248,0.3999999999999999,Outlet,12152.0,4860.799999999999
1128299,2021-12-23,RG5,ST19,PD2,54.0,225,0.41,Outlet,12150.0,4981.5
1128299,2021-12-23,RG5,ST19,PD3,53.0,165,0.3999999999999999,Outlet,8745.0,3497.9999999999995
1128299,2021-12-23,RG5,ST19,PD4,51.0,176,0.3899999999999999,Outlet,8976.0,3500.6399999999994
1128299,2021-12-23,RG5,ST19,PD5,59.0,157,0.42,Outlet,9263.0,3890.460000000001
1128299,2021-12-23,RG5,ST19,PD6,65.0,190,0.35,Outlet,12350.0,4322.5
1185732,2021-01-19,RG5,ST19,PD1,23.0,233,0.52,Outlet,5359.0,2786.6800000000003
1185732,2021-01-19,RG5,ST19,PD2,28.0,187,0.47,Outlet,5236.0,2460.92
1185732,2021-01-19,RG5,ST19,PD3,18.0,176,0.32,Outlet,3168.0,1013.76
1185732,2021-01-19,RG5,ST19,PD4,21.0,136,0.42,Outlet,2856.0,1199.52
1185732,2021-01-19,RG5,ST19,PD5,30.0,140,0.4499999999999999,Outlet,4200.0,1890.0
1185732,2021-01-19,RG5,ST19,PD6,25.0,193,0.5800000000000001,Outlet,4825.0,2798.5000000000005
1185732,2021-02-17,RG5,ST19,PD1,26.0,256,0.55,Outlet,6656.0,3660.8
1185732,2021-02-17,RG5,ST19,PD2,27.0,153,0.4499999999999999,Outlet,4131.0,1858.95
1185732,2021-02-17,RG5,ST19,PD3,17.0,170,0.36,Outlet,2890.0,1040.4
1185732,2021-02-11,RG3,ST22,PD4,16.0,93,0.42,Outlet,1488.0,624.96
1185732,2021-02-11,RG3,ST22,PD5,28.0,120,0.42,Outlet,3360.0,1411.2
1185732,2021-02-11,RG3,ST22,PD6,18.0,149,0.55,Outlet,2682.0,1475.1
1185732,2021-03-10,RG3,ST22,PD1,20.0,228,0.43,Outlet,4560.0,1960.8
1185732,2021-03-10,RG3,ST22,PD2,22.0,105,0.3999999999999999,Outlet,2310.0,924.0
1185732,2021-03-10,RG3,ST22,PD3,16.0,140,0.3899999999999999,Outlet,2240.0,873.5999999999999
1185732,2021-03-10,RG3,ST22,PD4,20.0,75,0.42,Outlet,1500.0,630.0000000000001
1185732,2021-03-10,RG3,ST22,PD5,28.0,90,0.3999999999999999,Outlet,2520.0,1008.0
1185732,2021-03-10,RG3,ST22,PD6,21.0,140,0.5700000000000001,Outlet,2940.0,1675.8000000000002
1185732,2021-04-11,RG3,ST22,PD1,20.0,194,0.46,Outlet,3880.0,1784.8000000000002
1185732,2021-04-11,RG3,ST22,PD2,20.0,111,0.37,Outlet,2220.0,821.4
1185732,2021-04-11,RG3,ST22,PD3,10.0,107,0.41,Outlet,1070.0,438.7
1185732,2021-04-11,RG3,ST22,PD4,14.0,75,0.45,Outlet,1050.0,472.5
1185732,2021-04-11,RG3,ST22,PD5,24.0,88,0.3899999999999999,Outlet,2112.0,823.68
1185732,2021-04-11,RG3,ST22,PD6,20.0,136,0.52,Outlet,2720.0,1414.4
1185732,2021-05-12,RG3,ST22,PD1,27.0,228,0.43,Outlet,6156.0,2647.0800000000004
1185732,2021-05-12,RG3,ST22,PD2,22.0,128,0.42,Outlet,2816.0,1182.72
1185732,2021-05-12,RG3,ST22,PD3,19.0,109,0.38,Outlet,2071.0,786.98
1185732,2021-05-12,RG3,ST22,PD4,19.0,94,0.43,Outlet,1786.0,767.9800000000001
1185732,2021-05-12,RG3,ST22,PD5,29.0,90,0.42,Outlet,2610.0,1096.2
1185732,2021-05-12,RG3,ST22,PD6,32.0,128,0.5700000000000001,Outlet,4096.0,2334.7200000000003
